edge_id,src_node,dst_node,num_lanes,length_m,speed_limit_mps
13677,65399160,1083041695,3,10.0,13.4112
13678,65399160,1083041696,1,39.2,20.1168
13679,65399178,1970807535,4,28.1,20.1168
13680,65399221,1710790640,1,613.1,22.352
13681,65399221,65386951,3,1310.1,29.0576
13682,316008929,312412129,1,356.2,8.9408
13683,316008929,316008945,1,399.6,8.9408
13684,316008929,4170252031,1,649.5,8.9408
13685,316008945,5376561804,1,326.6,8.9408
13686,316008945,316008929,1,399.6,8.9408
13687,316008945,1677588847,1,364.2,8.9408
13688,65399429,2510564074,3,634.3,17.8816
13689,65399429,2510564091,5,889.1,29.0576
13690,3744852613,91087024,2,28.9,8.9408
13691,3744852613,1948671912,2,1120.8,24.5872
13692,65399555,4177029431,3,167.2,13.4112
13693,65399587,65546957,1,3716.1,8.9408
13694,65399605,257926297,1,291.8,20.1168
13695,65399605,65389143,3,141.9,13.4112
13696,286649144,65573129,1,294.8,8.9408
13697,286649144,65557533,1,279.6,11.176
13698,286649144,65624716,2,177.4,11.176
13699,65399649,434789439,2,16.6,8.9408
13700,65399649,4885804236,2,98.7,8.9408
13701,65399671,65440740,4,685.0,17.8816
13702,65399694,1084467022,2,27.8,13.4112
13703,65399694,65648587,1,51.0,13.4112
13704,65399696,1082915018,2,11.6,13.4112
13705,65399706,313093777,2,18.8,22.352
13706,65399706,65579826,3,117.6,13.4112
13707,65399739,1025295173,1,12.2,22.352
13708,65399739,65546835,2,316.8,8.9408
13709,65399829,364201352,1,7443.3,13.4112
13710,65399829,313268573,1,810.6,11.176
13711,65399829,516272007,1,1100.0,11.176
13712,259386409,3660616121,2,73.4,15.6464
13713,259386409,259386481,1,21.6,22.352
13714,2420501568,386042872,1,46.7,8.9408
13715,2420501568,1897068921,1,33.3,8.9408
13716,2420501568,2420501582,1,122.1,8.9408
13717,2420501582,386042872,1,75.2,8.9408
13718,2420501582,4184056308,1,170.0,8.9408
13719,2420501582,2420501568,1,122.1,8.9408
13720,65399917,65399936,1,871.6,11.176
13721,65399917,541336244,3,64.4,16.54048
13722,259386481,65382651,2,149.4,15.6464
13723,259386481,259386484,1,41.7,22.352
13724,259386484,69219537,1,291.5,22.352
13725,65399936,65399917,1,871.6,11.176
13726,3244682419,65338735,1,254.9,8.9408
13727,65400151,65583029,3,80.6,11.176
13728,65400151,3707648877,1,14.0,11.176
13729,65400152,272297298,3,187.1,20.1168
13730,65400152,65400151,2,173.9,20.1168
13731,65400153,541331867,2,15.5,8.9408
13732,65400153,1154594254,3,36.2,15.6464
13733,65400155,559389844,1,777.9,8.9408
13734,65400155,613316418,2,227.6,8.9408
13735,65400162,559389844,1,11.8,8.9408
13736,65400162,65400186,1,1106.2,8.9408
13737,65400162,65427892,3,331.7,11.176
13738,65400186,65400193,1,293.8,8.9408
13739,65400186,65400162,1,1106.2,8.9408
13740,65400186,65431564,1,977.4,8.9408
13741,65400187,1086298848,3,320.2,29.0576
13742,65400187,4974822843,4,585.1,29.0576
13743,65400193,65400186,1,293.8,8.9408
13744,65400193,65427892,1,1663.1,17.8816
13745,65400193,65427923,1,273.3,17.8816
13746,65400205,5052681173,2,45.4,22.352
13747,65400205,240261937,4,124.8,15.6464
13748,307621345,2315516959,1,1974.5,20.1168
13749,307621345,65436548,1,1542.0,22.352
13750,259386910,686401801,1,428.5,8.9408
13751,259386910,519656725,1,364.0,8.9408
13752,259386910,3140881607,1,110.7,8.9408
13753,1667624503,1342336606,1,12.2,13.4112
13754,1667624503,1667624551,2,737.3,16.54048
13755,1667624508,1667624532,1,64.6,13.4112
13756,1667624508,1667624519,1,86.1,15.6464
13757,1667624519,1667624503,1,70.6,15.6464
13758,1667624532,1667624519,1,34.0,13.4112
13759,1667624532,53081014,1,294.4,15.6464
13760,1667624551,1723110201,1,200.5,17.8816
13761,1667624551,1671460880,3,119.1,17.8816
13762,65400527,258975134,2,229.2,22.352
13763,65400530,65472357,1,43.6,11.176
13764,65400530,279771475,1,303.9,11.176
13765,65400530,65400527,1,56.4,22.352
13766,65400579,120592954,2,230.4,22.352
13767,65400579,885401681,1,280.4,22.352
13768,65400600,552608906,1,246.1,22.352
13769,65400600,110958312,1,128.6,22.352
13770,2423707666,5042407444,1,34.9,8.9408
13771,2423707666,2423707579,1,67.7,8.9408
13772,2423707666,5614527923,2,52.7,8.9408
13773,65400643,65400600,1,30.3,22.352
13774,2423707677,53090388,1,15.1,8.9408
13775,2423707677,4305565498,3,200.4,13.4112
13776,239464365,1313977196,1,93.4,8.9408
13777,239464365,1056930066,1,782.8,8.9408
13778,239464365,2169800163,1,444.5,8.9408
13779,65400787,65395419,1,3085.4,11.176
13780,65400787,484173364,1,883.0,15.6464
13781,65400787,5762164872,1,104.2,15.6464
13782,258338786,65390510,2,322.1,17.8816
13783,258338786,65390531,1,329.4,20.1168
13784,258338911,668453581,1,132.8,13.4112
13785,258338911,2150761691,3,33.7,17.8816
13786,258338911,65555054,2,119.9,17.8816
13787,65400935,65400942,1,466.0,22.352
13788,65400935,65398474,4,215.5,29.0576
13789,65400942,80624276,1,139.8,15.6464
13790,65400942,26027669,1,254.2,15.6464
13791,65400949,2262493319,2,186.5,22.352
13792,65400949,989844422,1,209.8,13.4112
13793,65400964,65405190,1,125.6,11.176
13794,65400964,77190297,2,82.8,11.176
13795,65400988,65400990,1,78.2,8.9408
13796,65400988,65391052,1,107.1,11.176
13797,65400988,281363741,1,35.3,8.9408
13798,65400988,1109688286,1,104.4,11.176
13799,65400990,65400992,1,77.6,8.9408
13800,65400990,65400988,1,78.2,8.9408
13801,65400990,65391054,1,108.9,8.9408
13802,65400990,1109688267,1,104.7,8.9408
13803,65400992,65400995,1,113.6,8.9408
13804,65400992,65400990,1,77.6,8.9408
13805,65400992,65467218,1,102.0,8.9408
13806,65400995,1109688335,1,105.1,8.9408
13807,65400995,65400992,1,113.6,8.9408
13808,65400995,65466039,1,568.5,8.9408
13809,240513209,240513219,1,51.5,22.352
13810,240513209,240513219,2,113.2,22.352
13811,259387578,259386481,2,89.8,15.6464
13812,259387578,259386484,1,108.9,22.352
13813,240513219,57809633,3,1532.7,11.176
13814,258339031,65574658,1,31.3,8.9408
13815,258339031,65574654,1,262.2,8.9408
13816,258339031,1071375161,1,44.3,13.4112
13817,3973444031,410832989,2,54.5,15.6464
13818,3973444033,3973444031,1,22.4,11.176
13819,3973444033,904985690,4,102.1,15.6464
13820,65401287,65460110,2,893.8,11.176
13821,65401287,612595477,1,455.7,11.176
13822,65401373,289651583,1,633.5,22.352
13823,65401373,1935652864,4,239.6,17.8816
13824,4346737304,2564003424,1,15.3,8.9408
13825,4346737304,4346737304,2,449.4,8.9408
13826,4346737304,577629992,2,2727.6,16.54048
13827,65401537,245812719,6,52.8,29.0576
13828,65401556,26404570,5,69.3,29.0576
13829,65401606,65394535,4,42.0,29.0576
13830,65401698,65386586,5,1647.0,29.0576
13831,65401728,905095742,3,79.5,11.176
13832,65401728,2691855693,1,361.3,11.176
13833,191230877,301049388,3,15.0,15.6464
13834,191230877,65598566,2,261.0,15.6464
13835,57807822,262120801,1,6.0,8.9408
13836,57807822,57898534,3,193.2,11.176
13837,57807822,559914401,1,87.6,8.9408
13838,191230915,65518525,1,16.1,11.176
13839,191230915,2402038633,3,527.4,17.8816
13840,57807829,262120798,1,6.3,8.9408
13841,57807829,57807822,3,199.6,11.176
13842,57807832,2091869001,1,8.3,11.176
13843,57807832,57807829,3,76.8,11.176
13844,65401834,5335126186,4,340.5,17.8816
13845,65401834,26404554,1,34.9,22.352
13846,65401911,65436603,1,827.2,8.9408
13847,65401911,65436603,1,428.9,8.9408
13848,65401911,65388938,1,343.1,8.9408
13849,2011558997,65422580,3,26.6,15.6464
13850,2011558997,2011559005,1,41.6,13.4112
13851,2011558998,4176688207,3,418.8,15.6464
13852,2011559005,65422580,1,30.1,8.9408
13853,2011559005,2011558998,1,42.7,13.4112
13854,2011559005,665705328,1,98.1,8.9408
13855,2011559031,2011559040,1,79.1,13.4112
13856,2011559031,5368937324,2,77.7,17.8816
13857,65401978,65438184,1,3838.5,8.9408
13858,2011559039,2011559040,2,38.2,17.8816
13859,2011559039,5368937324,1,43.4,13.4112
13860,2011559040,664833013,2,1213.9,17.8816
13861,65402064,305551435,3,187.3,15.6464
13862,65402064,1299177758,1,369.9,22.352
13863,65402134,286112793,2,21.7,8.9408
13864,65402173,65412009,3,142.8,15.6464
13865,65402173,65392072,1,88.0,22.352
13866,65402257,3668281721,1,22.9,22.352
13867,65402257,3668281717,3,194.3,17.8816
13868,65402297,26028101,1,333.5,22.352
13869,5038798372,490518029,3,10.6,15.6464
13870,5038798372,427512052,3,86.1,11.176
13871,65402499,313113985,2,117.7,20.1168
13872,65402558,1655404352,1,17.8,8.9408
13873,65402558,65497364,1,614.6,8.9408
13874,65402558,4184302087,4,361.3,13.4112
13875,65402567,258311670,2,18.2,11.176
13876,65402567,65402558,3,199.9,13.4112
13877,65402567,65438518,2,656.5,11.176
13878,65402580,4184302086,3,471.4,13.4112
13879,65402580,65375807,2,419.5,13.4112
13880,65402600,297167845,1,15.7,8.9408
13881,65402600,267050934,1,148.1,8.9408
13882,65402600,1655404299,4,576.4,13.4112
13883,65402605,297167896,1,16.0,8.9408
13884,65402605,5314600656,1,52.1,8.9408
13885,65402605,65402600,4,297.5,13.4112
13886,65402620,636067508,2,17.2,13.4112
13887,65402620,636067133,3,304.2,11.176
13888,316012289,5860059193,2,9.2,15.6464
13889,316012289,65432024,3,55.6,13.4112
13890,316012289,1100547241,1,43.5,13.4112
13891,65402631,297167041,1,16.5,8.9408
13892,65402631,65402620,4,628.7,13.4112
13893,65402631,65473486,1,1023.8,8.9408
13894,65402645,297166830,1,15.4,8.9408
13895,65402645,65402631,3,550.8,13.4112
13896,65402644,3706195797,2,17.9,17.8816
13897,65402649,297166613,2,15.7,11.176
13898,65402649,65402645,3,431.5,13.4112
13899,65402649,65455798,2,331.9,11.176
13900,65402650,5510039691,4,88.6,20.1168
13901,65402650,65402644,1,345.6,22.352
13902,65402693,1050206559,3,56.3,13.4112
13903,65402693,1050206545,2,52.9,8.9408
13904,65402696,297165214,1,16.4,11.176
13905,65402696,65402693,3,111.4,13.4112
13906,65402698,552534669,1,16.1,8.9408
13907,65402698,65447912,1,1526.7,8.9408
13908,65402698,65402696,3,320.0,13.4112
13909,65402731,297164326,1,16.2,8.9408
13910,65402731,65402698,3,1036.5,13.4112
13911,65402740,65402768,2,508.7,22.352
13912,65402740,246008814,3,534.9,29.0576
13913,65402748,297164338,1,16.1,8.9408
13914,65402748,65402731,3,652.4,13.4112
13915,65402758,297164003,1,15.8,8.9408
13916,65402758,65402748,3,604.6,13.4112
13917,65402768,65398700,1,18.7,11.176
13918,65402768,3367016411,3,206.6,11.176
13919,65402770,297163977,5,19.1,15.6464
13920,65402770,65402769,3,75.6,15.6464
13921,65402769,1129141037,1,2540.6,8.9408
13922,65402769,65402758,3,484.7,15.6464
13923,65402776,297163806,1,17.3,11.176
13924,65402776,281576535,4,565.3,15.6464
13925,65402783,65402791,1,649.6,13.4112
13926,65402783,297163585,1,68.0,13.4112
13927,65402783,65474984,1,565.6,8.9408
13928,65402791,65447832,1,472.4,11.176
13929,65402791,65402801,1,616.9,13.4112
13930,65402791,65402783,1,649.6,13.4112
13931,65402801,65417076,1,448.1,11.176
13932,65402801,65402802,2,239.1,13.4112
13933,65402801,65402791,1,616.9,13.4112
13934,65402802,65417073,1,476.8,8.9408
13935,65402802,65402828,1,836.5,13.4112
13936,65402802,65402801,2,239.1,13.4112
13937,65402815,386925477,2,121.7,13.4112
13938,65402815,2844180659,2,42.5,13.4112
13939,65402828,65402802,1,836.5,13.4112
13940,65402828,65417061,1,610.4,8.9408
13941,65402828,65402837,1,489.8,13.4112
13942,65402837,65402839,1,119.0,13.4112
13943,65402837,65459882,1,262.7,8.9408
13944,65402837,65402828,1,489.8,13.4112
13945,65402837,65459876,1,294.7,8.9408
13946,65402839,65402837,1,119.0,13.4112
13947,65402839,65420208,1,205.6,8.9408
13948,65402839,65417053,1,560.3,8.9408
13949,65402839,65402841,1,116.2,13.4112
13950,65402841,65392827,1,101.9,13.4112
13951,65402841,65508634,1,1375.4,8.9408
13952,65402841,65402839,1,116.2,13.4112
13953,65402848,65392827,1,446.0,13.4112
13954,65402848,65417044,2,423.4,11.176
13955,65402848,65391144,1,85.0,13.4112
13956,65402877,2278915632,3,1419.4,15.6464
13957,65402877,65449772,1,193.9,15.6464
13958,65402913,735962561,3,11.9,15.6464
13959,65402913,373787746,2,90.1,11.176
13960,65402923,541331257,1,15.1,8.9408
13961,65402923,65402913,2,748.1,15.6464
13962,65402930,541331268,2,14.3,13.4112
13963,65402930,65402923,2,556.7,15.6464
13964,65402930,65396652,2,80.5,13.4112
13965,65402936,735845571,2,148.2,15.6464
13966,65402936,541331279,1,13.0,8.9408
13967,65402941,541331291,1,14.6,11.176
13968,65402941,4337564711,2,7.5,15.6464
13969,65402941,65396672,3,56.7,11.176
13970,65402949,312121282,1,236.8,22.352
13971,65402949,245540666,4,1328.1,29.0576
13972,65402967,1700030985,3,20.5,13.4112
13973,65402967,65459902,3,180.7,11.176
13974,65402974,541325359,1,9.6,11.176
13975,65402974,65392837,3,1305.5,15.6464
13976,65402974,4178925457,3,123.1,11.176
13977,65402977,541325413,1,12.9,8.9408
13978,65402977,65402974,3,489.9,15.6464
13979,65402977,65432212,2,656.8,8.9408
13980,65402978,541325468,1,12.8,8.9408
13981,65402978,65434187,1,232.3,8.9408
13982,65402978,65402977,3,149.3,15.6464
13983,65402989,541320574,1,12.9,11.176
13984,65402989,4195491889,3,141.4,11.176
13985,65402989,65402978,3,546.2,15.6464
13986,65403005,65445258,1,108.2,8.9408
13987,65403005,65402989,3,451.5,15.6464
13988,257884185,3664025652,1,951.4,22.352
13989,257884185,65378119,1,541.9,22.352
13990,65403013,541258945,1,11.2,8.9408
13991,65403013,65403005,3,144.0,15.6464
13992,65403016,541262374,3,31.1,15.6464
13993,65403022,65403067,3,1365.0,15.6464
13994,65403067,266524751,3,170.5,15.6464
13995,65403067,281363250,1,17.8,11.176
13996,65403071,281363248,1,22.1,13.4112
13997,65403071,65403076,3,164.9,15.6464
13998,65403076,65403084,3,531.5,15.6464
13999,65403084,338171725,1,26.5,11.176
14000,65403084,3998555464,3,502.3,15.6464
14001,65403084,4825090048,1,2882.7,13.4112
14002,65403108,338171706,2,18.2,8.9408
14003,65403108,65403109,3,324.1,15.6464
14004,65403109,338171707,1,14.2,11.176
14005,65403109,65403114,3,330.3,15.6464
14006,65403109,65428891,1,2906.7,15.6464
14007,65403114,338171731,1,12.4,11.176
14008,65403114,65403116,3,151.2,15.6464
14009,65403116,400502785,1,13.6,13.4112
14010,65403116,656925167,1,3125.2,13.4112
14011,65403116,65403117,3,129.2,15.6464
14012,65403117,338171727,1,11.3,11.176
14013,65403117,1272258299,3,349.8,15.6464
14014,65403123,338171717,1,14.7,13.4112
14015,65403123,65399917,3,598.4,15.6464
14016,65403123,65481556,1,1740.0,13.4112
14017,65403198,415168291,1,11.6,8.9408
14018,65403198,65464858,2,475.9,17.8816
14019,1332083033,1332083072,1,36.2,22.352
14020,1332083033,53014699,1,31.1,8.9408
14021,1332083033,53034712,1,1164.3,8.9408
14022,1332083041,53001321,1,47.5,15.6464
14023,1332083041,53080217,1,546.7,15.6464
14024,65403253,1967707242,3,469.9,11.176
14025,65403253,2219949578,1,18.6,22.352
14026,65403256,65470389,1,55.3,11.176
14027,65403256,5024738110,3,263.0,11.176
14028,1332083066,53001321,1,43.4,22.352
14029,1332083066,1332083041,1,45.5,22.352
14030,1332083072,1212611023,1,168.9,22.352
14031,65403302,541338642,1,14.4,11.176
14032,65403302,65442062,3,99.5,15.6464
14033,65403302,65412495,2,205.8,11.176
14034,65403319,541338642,2,629.4,8.9408
14035,65403319,65403329,1,48.1,8.9408
14036,65403329,267302984,1,41.4,11.176
14037,65403329,65403319,1,48.1,8.9408
14038,65403329,65440483,1,657.8,11.176
14039,1196816836,65355540,1,413.5,8.9408
14040,1196816836,4069107532,2,247.4,8.9408
14041,331741673,331741674,1,10.2,22.352
14042,331741673,220226963,2,36.8,15.6464
14043,331741674,26028038,1,371.4,22.352
14044,331741674,65385555,2,87.8,11.176
14045,2910190119,65445618,3,650.6,20.1168
14046,331741793,331741673,2,88.7,15.6464
14047,331741854,331741881,2,73.7,15.6464
14048,331741854,469840932,1,12.4,8.9408
14049,361102006,3152008067,2,492.3,20.1168
14050,361102006,1378418177,2,123.9,13.4112
14051,331741881,65437002,1,11.1,8.9408
14052,331741881,331742839,2,236.2,15.6464
14053,65403611,2498858771,1,13.7,8.9408
14054,65403611,65398620,2,181.1,15.6464
14055,65403611,2498858775,1,294.7,8.9408
14056,65403617,65457393,1,134.8,8.9408
14057,65403617,65403624,1,128.8,8.9408
14058,65403617,65398622,1,145.5,8.9408
14059,65403624,2648477678,1,113.7,8.9408
14060,65403624,65389051,1,331.2,8.9408
14061,65403624,65403617,1,128.8,8.9408
14062,331741997,3232171141,1,10.8,8.9408
14063,331741997,331741854,2,500.2,15.6464
14064,307624824,65372881,2,66.3,22.352
14065,307624824,307624825,1,21.3,8.9408
14066,307624824,65358131,1,37.4,8.9408
14067,307624825,307624824,1,21.3,8.9408
14068,307624825,258280671,2,1457.0,23.24608
14069,65403787,2014279866,2,26.0,13.4112
14070,65403787,310986742,2,495.7,22.352
14071,65403787,772330121,3,106.7,17.8816
14072,266730461,53019200,1,192.8,11.176
14073,266730461,53006290,1,383.7,8.9408
14074,2338716754,5376621500,2,634.1,11.176
14075,2338716754,1079893374,1,459.6,11.176
14076,2338716754,65520768,1,555.2,13.4112
14077,2338716754,313274264,1,452.1,11.176
14078,65403986,80711310,3,427.7,17.8816
14079,65403995,65612988,1,124.5,8.9408
14080,65403995,3401281341,1,12.9,8.9408
14081,65404014,65421109,1,153.7,8.9408
14082,258342006,65397206,1,91.5,20.1168
14083,258342006,30675835,2,89.9,20.1168
14084,3999661220,904978803,3,136.6,11.176
14085,3999661224,3997777671,3,276.9,11.176
14086,3999661224,3999661220,1,61.3,11.176
14087,65404081,3401281325,1,119.5,11.176
14088,65404081,1096084534,1,768.3,8.9408
14089,65404081,65612988,1,270.4,8.9408
14090,65404081,1096946064,3,613.3,11.176
14091,331742469,331734548,1,302.2,14.30528
14092,331742469,65531993,1,61.1,13.4112
14093,241565023,53045242,1,22.9,11.176
14094,241565023,241566906,3,323.3,11.176
14095,65404310,2460844489,1,39.5,22.352
14096,65404310,262243345,3,95.7,13.4112
14097,1768291853,1768292374,1,14.5,22.352
14098,1768291853,4065351186,3,141.1,11.176
14099,1080426063,32791319,4,1291.5,29.0576
14100,331742839,65449613,1,11.3,8.9408
14101,331742839,331741793,2,223.2,15.6464
14102,65404590,65390162,4,851.8,29.0576
14103,65404590,1298275542,1,196.4,22.352
14104,4593155901,4593155928,1,394.3,8.9408
14105,4593155928,4593155901,1,394.3,8.9408
14106,4593155928,4593155929,1,1894.9,8.9408
14107,4593155928,65411529,1,995.2,8.9408
14108,4592107426,1111269595,2,37.6,8.9408
14109,4592107426,311918634,2,1513.6,8.9408
14110,4592107426,4592107429,1,45.5,11.176
14111,4592107429,65484044,2,785.3,11.176
14112,4592107430,311925178,3,35.4,11.176
14113,4592107430,4592107433,1,49.2,11.176
14114,4592107433,65476110,2,1686.4,8.9408
14115,4592107433,311925178,2,31.8,8.9408
14116,65404867,541340693,2,459.4,22.352
14117,65404906,257315328,2,949.2,24.5872
14118,65404906,259580219,2,321.6,22.352
14119,231079926,30371941,2,721.5,20.1168
14120,65404919,5048154991,2,34.4,11.176
14121,65404936,559389753,2,399.5,22.352
14122,65404936,265698464,2,654.5,22.352
14123,65404944,65374363,2,245.1,22.352
14124,65404944,541332648,1,278.0,22.352
14125,1768292374,1507060973,1,418.4,22.352
14126,1768292374,338491967,3,244.1,11.176
14127,65404981,1113440220,1,452.1,8.9408
14128,65404981,311912391,3,35.5,13.4112
14129,65404981,65401834,3,236.9,17.8816
14130,2408972349,32784720,2,199.6,29.0576
14131,2408972350,2408972349,2,14.1,22.352
14132,2408972350,295570265,2,300.5,22.352
14133,65405002,26270950,1,484.7,22.352
14134,65405002,552608906,3,205.4,11.176
14135,65405009,65400935,4,2044.8,29.0576
14136,65405085,65410005,3,616.1,29.0576
14137,65405104,65405085,1,496.5,22.352
14138,65405107,65408825,1,43.0,11.176
14139,65405107,65604696,1,145.5,11.176
14140,65405107,65405104,1,35.9,22.352
14141,65405147,65518541,3,309.3,15.6464
14142,65405149,65405147,1,155.2,11.176
14143,65405149,65518534,4,119.6,15.6464
14144,65405190,65400964,1,125.6,11.176
14145,65405190,80624276,1,167.1,13.4112
14146,65405190,26507090,1,381.2,22.352
14147,829817232,65436551,1,2954.4,8.9408
14148,829817232,2375639808,3,217.7,8.9408
14149,65519801,65519805,1,281.4,8.9408
14150,65519801,65519794,1,365.9,8.9408
14151,65519801,65598042,1,562.7,8.9408
14152,65519801,65642357,1,462.5,8.9408
14153,65519805,65519811,1,393.3,8.9408
14154,65519805,65519801,1,281.4,8.9408
14155,65519805,65638008,1,411.6,8.9408
14156,65519812,65491610,1,270.4,8.9408
14157,65519812,65519811,1,274.2,8.9408
14158,65519812,65598052,1,391.0,8.9408
14159,65519812,65666553,1,389.4,8.9408
14160,619053593,611914959,1,127.9,8.9408
14161,65405507,65391144,2,754.2,13.4112
14162,65405507,65439590,2,122.8,13.4112
14163,65405507,65405512,1,366.2,11.176
14164,65405512,65417044,2,832.7,11.176
14165,65405512,65405521,1,481.3,11.176
14166,65405512,65405507,1,366.2,11.176
14167,65405512,65412495,1,1140.3,11.176
14168,65405521,65405512,1,481.3,11.176
14169,65405521,65405527,1,446.3,11.176
14170,65405521,65412517,1,1249.8,11.176
14171,65405521,65462909,1,702.1,11.176
14172,65405527,65442084,1,1169.0,8.9408
14173,65405527,65405530,1,112.0,11.176
14174,65405527,65405521,1,446.3,11.176
14175,65405527,252338806,1,578.7,8.9408
14176,65405530,65351705,1,65.8,11.176
14177,65405530,65442086,1,1181.1,8.9408
14178,65405530,250291173,1,568.6,8.9408
14179,65405530,65405527,1,112.0,11.176
14180,619053753,611914944,1,212.5,8.9408
14181,619053753,611914959,1,25.6,8.9408
14182,619053753,619053756,1,17.2,8.9408
14183,4175823560,65548368,1,25.5,8.9408
14184,4175823560,65433267,1,426.1,8.9408
14185,4175823560,310971513,1,49.1,8.9408
14186,65405649,429406277,1,242.0,8.9408
14187,65405649,1083041888,5,330.2,11.176
14188,65405663,32875811,1,19.4,20.1168
14189,65405663,65401373,4,173.7,17.8816
14190,619054046,619054047,1,13.6,8.9408
14191,619054046,65511302,1,7237.4,8.9408
14192,619054046,611914944,1,158.2,8.9408
14193,619054047,619054046,1,13.6,8.9408
14194,65405940,65407393,2,331.5,22.352
14195,65405940,65393469,4,318.7,29.0576
14196,259392521,65320295,1,10.9,8.9408
14197,259392521,259392513,3,430.1,15.6464
14198,65405974,1652633096,4,1024.7,29.0576
14199,65405977,574264739,1,16.7,13.4112
14200,65405977,65573344,3,211.6,13.4112
14201,65405977,281446814,1,1232.4,11.176
14202,3974497372,350562129,1,126.5,20.1168
14203,3974497372,2502429559,4,62.4,11.176
14204,65406076,1952681869,1,294.6,22.352
14205,65406076,1081273396,3,146.9,13.4112
14206,65406091,65406076,1,15.8,22.352
14207,65406091,1081273267,3,87.0,13.4112
14208,65406095,305551435,1,194.9,20.1168
14209,65406095,1299177758,1,192.9,22.352
14210,65406096,65406095,2,60.5,20.1168
14211,65406102,65625329,1,583.7,8.9408
14212,241566906,241579036,1,22.6,8.9408
14213,241566906,53058099,3,92.4,11.176
14214,266732782,266734428,1,105.9,8.9408
14215,266732782,52990582,1,449.2,8.9408
14216,266732782,266821132,1,63.3,8.9408
14217,65406231,65409732,1,26.7,22.352
14218,65406231,65406234,1,39.6,22.352
14219,65406234,65409732,1,28.1,8.9408
14220,65406234,5127182589,1,163.2,8.9408
14221,678823242,258969742,1,32.0,11.176
14222,678823242,65524837,1,92.7,11.176
14223,678823240,65511020,1,274.1,11.176
14224,5053482342,65633341,3,29.0,11.176
14225,5053482342,5053482346,1,46.4,11.176
14226,5053482343,65657291,2,486.6,11.176
14227,5053482345,2057024427,2,26.1,11.176
14228,5053482345,65432018,2,1208.9,11.176
14229,5053482345,5053482343,1,39.9,11.176
14230,5053482346,65633341,2,34.4,11.176
14231,5053482346,5053482349,1,47.0,11.176
14232,5053482346,65475700,2,828.7,11.176
14233,5053482349,65494043,2,112.6,11.176
14234,678823333,2460743421,4,46.5,20.1168
14235,678823333,2460743427,1,18.8,17.8816
14236,678823333,1958092703,2,55.7,17.8816
14237,4073063877,65284828,2,88.0,15.6464
14238,65406434,65542884,1,2120.0,8.9408
14239,65406434,65502778,1,2013.9,8.9408
14240,65406434,65498446,1,501.8,8.9408
14241,65406469,65409962,2,95.3,20.1168
14242,65406469,258966524,1,407.8,22.352
14243,266733088,53030204,1,234.9,8.9408
14244,266733088,266734191,1,25.6,8.9408
14245,266733088,266821132,1,168.9,8.9408
14246,5752882767,1366376163,1,1042.4,8.9408
14247,5752882767,65493441,2,293.9,8.9408
14248,239470218,239496878,1,79.9,13.4112
14249,239470221,239470218,1,66.3,13.4112
14250,239470221,53029109,2,342.1,8.9408
14251,4073064106,612724723,1,198.0,20.1168
14252,4073064106,4073063877,2,88.4,15.6464
14253,2057319503,65573556,1,16.2,11.176
14254,2057319503,3190827732,2,37.8,17.8816
14255,2057319503,4170322529,1,28.4,11.176
14256,2057319508,517251116,1,14.9,11.176
14257,2057319508,5225640579,2,32.3,17.8816
14258,2057319508,5225640576,1,34.8,11.176
14259,65406863,206691795,1,215.2,22.352
14260,65406866,272145315,2,33.5,22.352
14261,65406866,65584605,5,408.0,13.4112
14262,619055058,611914944,1,34.8,8.9408
14263,619055058,619055058,1,73.0,8.9408
14264,619055058,619055058,1,73.0,8.9408
14265,4967499780,1723739149,4,15.0,11.176
14266,4967499780,1723739120,3,169.8,13.4112
14267,65407135,65461317,1,180.6,8.9408
14268,65407135,65357321,1,455.5,8.9408
14269,65407135,65461306,1,1946.9,8.9408
14270,2777385203,53045436,1,329.5,8.9408
14271,65407288,4914640616,1,11.1,22.352
14272,65407288,4876646295,3,83.8,13.4112
14273,5057677679,274405883,2,382.6,20.1168
14274,5057677679,99582488,2,188.7,20.1168
14275,5057677679,667527951,1,1791.3,8.9408
14276,3971352994,443214966,1,301.2,22.352
14277,3971352994,577629891,3,78.7,20.1168
14278,65407393,1044247362,1,11.1,22.352
14279,65407393,1044247139,3,308.3,11.176
14280,2430994932,261267776,3,125.7,11.176
14281,2430994933,261267917,3,508.0,11.176
14282,2430994933,2430994932,1,32.3,11.176
14283,1318455816,720619675,3,241.3,11.176
14284,1318455816,33155470,1,33.9,22.352
14285,5662706184,2465740590,1,112.3,11.176
14286,5662706184,5662706197,1,678.4,11.176
14287,5662706197,4894456645,3,860.1,9.83488
14288,1318455838,3958520250,3,8.4,11.176
14289,1318455849,1318455838,1,12.1,22.352
14290,1318455849,257390816,3,55.1,11.176
14291,4714793575,1014244233,1,287.4,8.9408
14292,4714793575,1683571948,2,78.0,8.9408
14293,1768295140,65382835,3,100.1,11.176
14294,1768295140,1768295145,1,142.6,22.352
14295,1768295144,252014159,3,329.3,29.0576
14296,1768295145,252014172,1,434.3,22.352
14297,65407751,1083041758,1,16.5,20.1168
14298,65407751,65389220,1,207.9,20.1168
14299,65407751,65389165,2,290.7,20.1168
14300,65407803,121128193,1,227.6,22.352
14301,65407803,65399178,3,176.6,20.1168
14302,266734428,53030189,1,209.5,8.9408
14303,266734428,266732782,1,105.9,8.9408
14304,266734428,266734191,1,276.0,8.9408
